id,label
sn36.27,sn36.27
sn16.12,sn16.12
an5.171,an5.171
an5.264,an5.264
tha-ap209,tha-ap209
an7.77,an7.77
an7.75,an7.75
an7.78,an7.78
ud5.2,ud5.2
sn19.3,sn19.3
sn19.2,sn19.2
patthana15.28,patthana15.28
patthana17.28,patthana17.28
patthana17.31,patthana17.31
mil7.8.6,mil7.8.6
mil7.4.4,mil7.4.4
sn47.35,sn47.35
sn43.1,sn43.1
sn1.1,sn1.1
sn47.40,sn47.40
sn54.17,sn54.17
thig6.6,thig6.6
ja80,ja80
sn12.57,sn12.57
sn24.2,sn24.2
patthana21.10,patthana21.10
patthana14.17,patthana14.17
patthana8.19,patthana8.19
ja316,ja316
an10.154,an10.154
patthana15.47,patthana15.47
patthana8.57,patthana8.57
patthana15.56,patthana15.56
sn43.5,sn43.5
cp15,cp15
cp19,cp19
cp16,cp16
cp20,cp20
cp18,cp18
tha-ap212,tha-ap212
sn12.72-81,sn12.72-81
sn51.23,sn51.23
sn44.4,sn44.4
mil3.7.14,mil3.7.14
patthana7.21,patthana7.21
sn17.21,sn17.21
tha-ap131,tha-ap131
sn1.6,sn1.6
thag4.7,thag4.7
sn50.67,sn50.67
sn32.53,sn32.53
sn32.54,sn32.54
sn32.55,sn32.55
sn32.56,sn32.56
sn32.57,sn32.57
sn7.19,sn7.19
tha-ap318,tha-ap318
ja197,ja197
vv23,vv23
vv24,vv24
vv26,vv26
vv19,vv19
ja390,ja390
ja42,ja42
patthana16.88,patthana16.88
an8.38,an8.38
sn20.7,sn20.7
ud8.4,ud8.4
an2.280-309,an2.280-309
sn17.4,sn17.4
sn45.9,sn45.9
sn48.147,sn48.147
sn50.55-66,sn50.55-66
kv5.1,kv5.1
an10.229,an10.229
an8.91-117,an8.91-117
thag7.3,thag7.3
ja403,ja403
ja323,ja323
snp2.1,snp2.1
sn45.159,sn45.159
pli-tv-pvr2.5,pli-tv-pvr2.5
sn19.4,sn19.4
sn37.25,sn37.25
an4.227,an4.227
an4.228,an4.228
mil7.5.10,mil7.5.10
tha-ap454,tha-ap454
snp5.15,snp5.15
an10.49,an10.49
ja342,ja342
sn6.15,sn6.15
an5.155,an5.155
an5.303,an5.303
patthana16.92,patthana16.92
sn52.7,sn52.7
thag3.1,thag3.1
sn50.23-34,sn50.23-34
sn54.20,sn54.20
ya8.1.2,ya8.1.2
sn48.125-136,sn48.125-136
tha-ap450,tha-ap450
ud7.3,ud7.3
ja333,ja333
sn23.46,sn23.46
sn55.38,sn55.38
thag2.37,thag2.37
sn12.29,sn12.29
ja449,ja449
ja372,ja372
pv25,pv25
pv46,pv46
thig2.4,thig2.4
ja212,ja212
an5.96,an5.96
an9.14,an9.14
an9.19,an9.19
sn22.157,sn22.157
patthana23.35,patthana23.35
sn22.41,sn22.41
sn17.9,sn17.9
an3.75,an3.75
sn47.48,sn47.48
thig5.10,thig5.10
sn12.69,sn12.69
sn11.24,sn11.24
an1.140-149,an1.140-149
patthana21.27,patthana21.27
an10.40,an10.40
thag2.44,thag2.44
thig1.13,thig1.13
sn45.140,sn45.140
patthana13.19,patthana13.19
ja55,ja55
thag3.13,thag3.13
an7.3,an7.3
sn48.56,sn48.56
sn52.16,sn52.16
sn52.19,sn52.19
pv1,pv1
an10.37,an10.37
ud4.7,ud4.7
ud4.10,ud4.10
tha-ap290,tha-ap290
sn19.11,sn19.11
patthana15.5,patthana15.5
tha-ap389,tha-ap389
tha-ap386,tha-ap386
tha-ap392,tha-ap392
patthana15.68,patthana15.68
patthana14.35,patthana14.35
patthana15.89,patthana15.89
ja374,ja374
patthana15.48,patthana15.48
patthana8.38,patthana8.38
an3.145,an3.145
ja53,ja53
patthana21.3,patthana21.3
an6.117,an6.117
sn35.112,sn35.112
sn20.12,sn20.12
ja71,ja71
tha-ap126,tha-ap126
tha-ap472,tha-ap472
ja317,ja317
thag1.110,thag1.110
mil3.5.10,mil3.5.10
mil3.6.3,mil3.6.3
tha-ap160,tha-ap160
sn48.93-104,sn48.93-104
mil7.3.2,mil7.3.2
an11.454-501,an11.454-501
sn45.156,sn45.156
thag1.82,thag1.82
sn23.13,sn23.13
sn45.115,sn45.115
sn56.80,sn56.80
sn56.90,sn56.90
kv18.7,kv18.7
sn37.15,sn37.15
an6.76,an6.76
patthana11.4,patthana11.4
an4.25,an4.25
patthana15.7,patthana15.7
an4.214,an4.214
kv23.1,kv23.1
an4.216,an4.216
an3.42,an3.42
ja194,ja194
patthana12.7,patthana12.7
patthana16.48,patthana16.48
patthana24.17,patthana24.17
kv10.8,kv10.8
patthana16.6,patthana16.6
sn48.60,sn48.60
patthana14.6,patthana14.6
patthana24.2,patthana24.2
ja414,ja414
sn22.107,sn22.107
ja432,ja432
patthana8.9,patthana8.9
sn19.18,sn19.18
sn19.13,sn19.13
sn19.14,sn19.14
sn43.10,sn43.10
ja436,ja436
sn1.46,sn1.46
thag1.43,thag1.43
tha-ap431,tha-ap431
ja264,ja264
thag2.22,thag2.22
ja27,ja27
an10.151,an10.151
an10.150,an10.150
sn34.12,sn34.12
mil3.4.4,mil3.4.4
an7.83,an7.83
sn45.173,sn45.173
an6.96,an6.96
thag1.88,thag1.88
tha-ap311,tha-ap311
tha-ap87,tha-ap87
tha-ap308,tha-ap308
sn1.47,sn1.47
an3.43,an3.43
an3.44,an3.44
an4.135,an4.135
tha-ap451,tha-ap451
sn48.61,sn48.61
thag2.46,thag2.46
sn22.114,sn22.114
ja255,ja255
tha-ap306,tha-ap306
tha-ap419,tha-ap419
mil3.5.2,mil3.5.2
ja163,ja163
tha-ap143,tha-ap143
tha-ap544,tha-ap544
patthana15.55,patthana15.55
sn48.14,sn48.14
cp6,cp6
an4.189,an4.189
an7.41,an7.41
ja148,ja148
ja181,ja181
vv52,vv52
snp5.19,snp5.19
tha-ap137,tha-ap137
tha-ap153,tha-ap153
patthana23.30,patthana23.30
sn55.45,sn55.45
tha-ap118,tha-ap118
sn46.165-174,sn46.165-174
thag1.15,thag1.15
an10.147,an10.147
an4.84,an4.84
an10.127,an10.127
thag1.35,thag1.35
thag2.43,thag2.43
thag2.7,thag2.7
ja283,ja283
patthana15.73,patthana15.73
sn34.18,sn34.18
sn1.67,sn1.67
patthana15.80,patthana15.80
patthana15.82,patthana15.82
patthana15.88,patthana15.88
sn37.31,sn37.31
sn22.132,sn22.132
mil3.7.5,mil3.7.5
iti87,iti87
an5.70,an5.70
iti29,iti29
vv49,vv49
ja284,ja284
sn21.7,sn21.7
sn56.2,sn56.2
ud6.9,ud6.9
sn22.92,sn22.92
tha-ap357,tha-ap357
sn1.54,sn1.54
an4.248,an4.248
an4.249,an4.249
an4.156,an4.156
an10.135,an10.135
an10.57,an10.57
sn9.5,sn9.5
patthana13.7,patthana13.7
vv40,vv40
an4.65,an4.65
thag7.2,thag7.2
ja124,ja124
an7.86,an7.86
patthana8.52,patthana8.52
tha-ap552,tha-ap552
ja406,ja406
an5.234,an5.234
patthana23.56,patthana23.56
an8.31,an8.31
an6.32,an6.32
patthana8.51,patthana8.51
an4.7,an4.7
sn48.23,sn48.23
kv21.5,kv21.5
ja152,ja152
ja160,ja160
an5.59,an5.59
sn50.77-88,sn50.77-88
patthana16.39,patthana16.39
an10.233,an10.233
patthana18.19,patthana18.19
sn32.2,sn32.2
patthana8.17,patthana8.17
thag1.84,thag1.84
patthana14.13,patthana14.13
patthana21.35,patthana21.35
thig1.15,thig1.15
patthana18.16,patthana18.16
patthana15.33,patthana15.33
patthana18.18,patthana18.18
tha-ap180,tha-ap180
tha-ap443,tha-ap443
patthana15.10,patthana15.10
tha-ap476,tha-ap476
patthana8.33,patthana8.33
kv23.4,kv23.4
ja407,ja407
ja15,ja15
thig2.7,thig2.7
ja287,ja287
ja195,ja195
ja135,ja135
thag1.59,thag1.59
an8.37,an8.37
ja90,ja90
pv2,pv2
mil7.2.9,mil7.2.9
cp27,cp27
sn17.2,sn17.2
sn55.11,sn55.11
tha-ap65,tha-ap65
thig1.2,thig1.2
an7.45,an7.45
an4.266,an4.266
sn22.140,sn22.140
ja270,ja270
patthana15.57,patthana15.57
an4.106,an4.106
dhp209-220,dhp209-220
patthana18.17,patthana18.17
thig1.16,thig1.16
an8.148,an8.148
an8.15,an8.15
patthana16.58,patthana16.58
ja306,ja306
tha-ap297,tha-ap297
tha-ap295,tha-ap295
sn33.36-40,sn33.36-40
sn33.26-30,sn33.26-30
thag1.19,thag1.19
ja424,ja424
sn35.174-176,sn35.174-176
sn55.51,sn55.51
patthana16.71,patthana16.71
an7.18,an7.18
mil7.7.4,mil7.7.4
thag19.1,thag19.1
tha-ap105,tha-ap105
sn20.4,sn20.4
sn12.82,sn12.82
an10.63,an10.63
an8.39,an8.39
sn35.57,sn35.57
mil3.3.7,mil3.3.7
an4.247,an4.247
bv28,bv28
an5.252,an5.252
an2.141-150,an2.141-150
an5.15,an5.15
sn55.46,sn55.46
an4.133,an4.133
snp4.6,snp4.6
sn45.163,sn45.163
patthana16.29,patthana16.29
sn22.68,sn22.68
tha-ap465,tha-ap465
an9.15,an9.15
patthana14.19,patthana14.19
sn46.7,sn46.7
sn37.16,sn37.16
patthana23.34,patthana23.34
patthana16.74,patthana16.74
patthana16.66,patthana16.66
ja39,ja39
sn23.3,sn23.3
patthana8.74,patthana8.74
patthana16.31,patthana16.31
sn39.16,sn39.16
sn56.75,sn56.75
mil7.2.1,mil7.2.1
mil7.4.1,mil7.4.1
sn36.21,sn36.21
tha-ap327,tha-ap327
patthana8.40,patthana8.40
pp1.2,pp1.2
sn8.12,sn8.12
sn48.19,sn48.19
patthana18.5,patthana18.5
an10.116,an10.116
thag2.16,thag2.16
an3.5,an3.5
an5.219,an5.219
mil3.5.6,mil3.5.6
patthana8.46,patthana8.46
sn45.133,sn45.133
an3.134,an3.134
tha-ap182,tha-ap182
an4.60,an4.60
mil3.4.10,mil3.4.10
an5.95,an5.95
sn48.69,sn48.69
patthana16.86,patthana16.86
an4.134,an4.134
sn45.37,sn45.37
ja249,ja249
sn13.9,sn13.9
ja131,ja131
sn2.2,sn2.2
snp2.7,snp2.7
patthana16.24,patthana16.24
sn24.72-95,sn24.72-95
an5.246,an5.246
sn35.188,sn35.188
sn15.17,sn15.17
tha-ap196,tha-ap196
tha-ap253,tha-ap253
patthana9.7,patthana9.7
an11.118-165,an11.118-165
an5.230,an5.230
sn56.64,sn56.64
patthana15.13,patthana15.13
thag1.116,thag1.116
an8.77,an8.77
ja190,ja190
tha-ap264,tha-ap264
ja204,ja204
tha-ap146,tha-ap146
sn1.35,sn1.35
sn22.23,sn22.23
mil5.3.9,mil5.3.9
an7.14,an7.14
cp29,cp29
cp31,cp31
tha-ap194,tha-ap194
snp5.11,snp5.11
tha-ap247,tha-ap247
thig5.3,thig5.3
an6.87,an6.87
vv13,vv13
tha-ap528,tha-ap528
ja188,ja188
ja21,ja21
ja504,ja504
thag4.8,thag4.8
an5.58,an5.58
patthana15.54,patthana15.54
sn51.19,sn51.19
sn35.136,sn35.136
an10.181,an10.181
sn56.89,sn56.89
sn35.82,sn35.82
thag16.1,thag16.1
tha-ap190,tha-ap190
ud3.1,ud3.1
sn17.31,sn17.31
cp25,cp25
tha-ap508,tha-ap508
an3.52,an3.52
patthana8.59,patthana8.59
sn52.22,sn52.22
an11.502-981,an11.502-981
patthana22.26,patthana22.26
sn56.7,sn56.7
sn25.9,sn25.9
ja5,ja5
ja429,ja429
ja430,ja430
an4.130,an4.130
vv46,vv46
tha-ap193,tha-ap193
iti2,iti2
iti32,iti32
iti85,iti85
patthana16.67,patthana16.67
patthana10.13,patthana10.13
kv9.8,kv9.8
ps1.8,ps1.8
sn36.2,sn36.2
thag4.4,thag4.4
sn55.65,sn55.65
patthana14.10,patthana14.10
patthana8.11,patthana8.11
mil3.4.8,mil3.4.8
sn45.104-108,sn45.104-108
sn45.128-132,sn45.128-132
sn45.92-95,sn45.92-95
ja371,ja371
patthana15.64,patthana15.64
snp4.4,snp4.4
thag1.78,thag1.78
patthana16.8,patthana16.8
mil3.5.7,mil3.5.7
an4.254,an4.254
ja239,ja239
an5.105,an5.105
ja452,ja452
thag2.47,thag2.47
sn45.167,sn45.167
patthana16.90,patthana16.90
sn56.82,sn56.82
ja405,ja405
pv48,pv48
sn22.37,sn22.37
thag2.10,thag2.10
sn23.21,sn23.21
tha-ap38,tha-ap38
cp33,cp33
kp7,kp7
sn35.166,sn35.166
pli-tv-pvr1.6,pli-tv-pvr1.6
an10.188,an10.188
thig3.4,thig3.4
tha-ap39,tha-ap39
tha-ap427,tha-ap427
ja295,ja295
sn46.60,sn46.60
an4.15,an4.15
sn38.16,sn38.16
an4.152,an4.152
an5.307,an5.307
an10.140,an10.140
an10.184,an10.184
sn1.72,sn1.72
iti96,iti96
kv8.11,kv8.11
ud6.3,ud6.3
dhp33-43,dhp33-43
thag1.101,thag1.101
pv3,pv3
ja158,ja158
patthana21.51,patthana21.51
an9.57,an9.57
sn48.5,sn48.5
pv40,pv40
ja442,ja442
an5.294-302,an5.294-302
kv6.9,kv6.9
an4.253,an4.253
ja314,ja314
patthana15.23,patthana15.23
patthana18.3,patthana18.3
patthana16.22,patthana16.22
thag1.108,thag1.108
ja186,ja186
tha-ap15,tha-ap15
sn1.78,sn1.78
sn15.1,sn15.1
ja167,ja167
ja65,ja65
ja365,ja365
kv18.6,kv18.6
cp28,cp28
patthana23.11,patthana23.11
patthana23.50,patthana23.50
patthana18.10,patthana18.10
patthana18.11,patthana18.11
patthana24.18,patthana24.18
patthana16.72,patthana16.72
patthana18.12,patthana18.12
patthana24.12,patthana24.12
patthana16.62,patthana16.62
an4.13,an4.13
thig6.8,thig6.8
an8.32,an8.32
an7.79,an7.79
sn19.20,sn19.20
sn1.62,sn1.62
patthana13.15,patthana13.15
sn14.37,sn14.37
ud1.6,ud1.6
ja37,ja37
mil3.3.8,mil3.3.8
tha-ap222,tha-ap222
sn27.4,sn27.4
mil3.6.11,mil3.6.11
an4.226,an4.226
mn59,mn59
an10.175,an10.175
an10.221,an10.221
thag1.111,thag1.111
thag1.44,thag1.44
tha-ap208,tha-ap208
tha-ap210,tha-ap210
sn1.13,sn1.13
tha-ap91,tha-ap91
vv25,vv25
sn46.75,sn46.75
patthana22.34,patthana22.34
tha-ap164,tha-ap164
thag1.30,thag1.30
sn37.7,sn37.7
patthana23.53,patthana23.53
an3.93,an3.93
ja123,ja123
patthana8.56,patthana8.56
sn45.96,sn45.96
an7.92,an7.92
patthana3.7,patthana3.7
sn28.8,sn28.8
an7.615,an7.615
sn9.12,sn9.12
patthana17.8,patthana17.8
sn56.92,sn56.92
sn47.33,sn47.33
sn24.16,sn24.16
patthana12.5,patthana12.5
patthana15.53,patthana15.53
tha-ap406,tha-ap406
sn45.97,sn45.97
patthana19.13,patthana19.13
ne1,ne1
tha-ap464,tha-ap464
thag7.5,thag7.5
pv47,pv47
mil3.1.6,mil3.1.6
patthana8.23,patthana8.23
kv2.11,kv2.11
pli-tv-pvr2.14,pli-tv-pvr2.14
patthana15.40,patthana15.40
sn1.61,sn1.61
patthana16.3,patthana16.3
thag1.13,thag1.13
an9.51,an9.51
an10.56,an10.56
ja329,ja329
sn3.22,sn3.22
thag1.87,thag1.87
an7.617,an7.617
an9.93,an9.93
ja404,ja404
ja451,ja451
ja434,ja434
sn44.10,sn44.10
an5.98,an5.98
sn46.121-129,sn46.121-129
sn35.219-221,sn35.219-221
an4.27,an4.27
an3.77,an3.77
tha-ap275,tha-ap275
an3.18,an3.18
an4.268,an4.268
patthana9.16,patthana9.16
sn22.9,sn22.9
ja196,ja196
an5.47,an5.47
sn54.18,sn54.18
sn29.2,sn29.2
patthana16.75,patthana16.75
sn37.19,sn37.19
sn50.89-98,sn50.89-98
mil7.6.9,mil7.6.9
sn35.27,sn35.27
thag1.11,thag1.11
patthana16.33,patthana16.33
patthana16.89,patthana16.89
tha-ap388,tha-ap388
sn22.154,sn22.154
an4.261,an4.261
an9.83,an9.83
thag1.64,thag1.64
tha-ap496,tha-ap496
patthana12.17,patthana12.17
sn4.8,sn4.8
ja61,ja61
ja346,ja346
ud6.7,ud6.7
tha-ap271,tha-ap271
patthana13.17,patthana13.17
an4.224,an4.224
mil3.2.2,mil3.2.2
sn36.1,sn36.1
sn37.13,sn37.13
sn51.5,sn51.5
mil3.6.6,mil3.6.6
patthana16.64,patthana16.64
sn55.69,sn55.69
ja140,ja140
an9.65,an9.65
sn22.123,sn22.123
sn35.148,sn35.148
tha-ap97,tha-ap97
an4.117,an4.117
pli-tv-pvr2.7,pli-tv-pvr2.7
ja93,ja93
patthana21.46,patthana21.46
sn48.20,sn48.20
thag16.3,thag16.3
iti25,iti25
cp13,cp13
sn9.1,sn9.1
sn2.24,sn2.24
thag1.76,thag1.76
mil7.2.10,mil7.2.10
sn12.8,sn12.8
an5.186,an5.186
sn45.171,sn45.171
patthana7.15,patthana7.15
thag2.15,thag2.15
patthana16.70,patthana16.70
patthana16.73,patthana16.73
patthana8.44,patthana8.44
ja341,ja341
ne29,ne29
patthana15.14,patthana15.14
thag3.6,thag3.6
an3.143,an3.143
patthana18.21,patthana18.21
mil7.5.5,mil7.5.5
ja199,ja199
vv45,vv45
patthana23.8,patthana23.8
sn1.43,sn1.43
thag1.73,thag1.73
thag2.18,thag2.18
sn9.7,sn9.7
tha-ap276,tha-ap276
patthana8.39,patthana8.39
sn46.62,sn46.62
patthana16.34,patthana16.34
patthana17.5,patthana17.5
an5.164,an5.164
sn45.172,sn45.172
sn6.3,sn6.3
an3.50,an3.50
sn1.27,sn1.27
patthana16.52,patthana16.52
sn37.11,sn37.11
kv4.6,kv4.6
ja315,ja315
patthana7.22,patthana7.22
patthana13.9,patthana13.9
sn52.24,sn52.24
sn55.64,sn55.64
sn11.13,sn11.13
thag10.5,thag10.5
patthana11.11,patthana11.11
thag2.19,thag2.19
thag2.12,thag2.12
sn56.104,sn56.104
sn55.60,sn55.60
an5.251,an5.251
an4.276,an4.276
sn23.11,sn23.11
thag1.114,thag1.114
iti26,iti26
thag1.4,thag1.4
an5.224,an5.224
patthana15.35,patthana15.35
sn24.9,sn24.9
mil3.1.9,mil3.1.9
an8.67,an8.67
pp1.7,pp1.7
sn12.7,sn12.7
tha-ap227,tha-ap227
sn52.12,sn52.12
sn27.9,sn27.9
an5.257-263,an5.257-263
pv9,pv9
ja142,ja142
ja32,ja32
thig2.1,thig2.1
ya5.3.1,ya5.3.1
patthana12.19,patthana12.19
patthana19.9,patthana19.9
mil7.6.6,mil7.6.6
